"","code","id","country","year","law","gdpcap","oda","polity","vote_un","conflict","ciri_physical","ciri_empower","ngo_member","compete","yrsoffc","party_orient","opposition","region_context","common_law"
"3094","CHE",32,"Switzerland",2012,0,55066.1,NA,NA,0.425532,0,NA,NA,NA,0,1,NA,"8.4300003050000001",0.083333,0
"3095","SYR",165,"Syria",1993,0,1311.72,3.7e+08,11,0.133333,0,3,1,367,0,22,0,".",0.157895,0
"3096","SYR",165,"Syria",1994,0,1373.33,9.6e+08,11,0.254902,0,4,1,368,1,23,0,".",0.157895,0
"3097","SYR",165,"Syria",1995,0,1412.53,4.4e+08,11,0.15,0,5,3,361,0,24,0,".",0.157895,0
"3098","SYR",165,"Syria",1996,0,1433.87,2.9e+08,11,0.203704,0,3,2,366,0,25,0,".",0.157895,0
"3099","SYR",165,"Syria",1997,0,1419.05,2.8e+08,11,0.090909,0,3,3,360,0,26,0,".",0.157895,0
"3100","SYR",165,"Syria",1998,0,1468.07,2.3e+08,11,0.102564,0,3,2,360,1,27,0,".",0.157895,0
"3101","SYR",165,"Syria",1999,0,1380.09,3.1e+08,11,0.113636,0,3,2,363,1,28,0,".",0.157895,0
"3102","SYR",165,"Syria",2000,0,1385.43,2.3e+08,13,0.136364,0,2,2,374,1,29,0,".",0.210526,0
"3103","SYR",165,"Syria",2001,0,1428.7,2.7e+08,13,0.102041,0,4,2,370,0,1,0,".",0.210526,0
"3104","SYR",165,"Syria",2002,0,1486.85,1e+08,13,0.109091,0,4,2,388,0,2,0,".",0.263158,0
"3105","SYR",165,"Syria",2003,0,1469.5,1.7e+08,13,0.098361,0,3,2,420,1,3,0,".",0.263158,0
"3106","SYR",165,"Syria",2004,0,1537.35,1.3e+08,13,0.054545,0,3,2,416,0,4,0,".",0.315789,0
"3107","SYR",165,"Syria",2005,0,1588.51,8.5e+07,13,0.04918,0,3,1,428,0,5,0,".",0.421053,0
"3108","SYR",165,"Syria",2006,0,1611.38,1.7e+07,13,0.057971,0,2,2,435,0,6,0,".",0.421053,0
"3109","SYR",165,"Syria",2007,0,1637.36,7.6e+07,13,0.03125,0,2,1,433,1,7,0,".",0.421053,0
"3110","SYR",165,"Syria",2008,0,1645.06,1.5e+08,13,0.050847,0,1,1,NA,0,8,0,".",0.473684,0
"3111","SYR",165,"Syria",2009,0,1686.93,2.1e+08,13,0.075472,0,2,1,NA,0,9,0,".",0.473684,0
"3112","SYR",165,"Syria",2010,0,1700.39,1.4e+08,13,0.061224,0,2,1,NA,0,10,0,".",0.526316,0
"3113","SYR",165,"Syria",2011,0,NA,3.3e+08,13,0.0625,1,NA,NA,NA,NA,11,0,".",0.631579,0
"3114","SYR",165,"Syria",2012,0,NA,NA,NA,0.061224,0,NA,NA,NA,NA,12,0,".",0.684211,0
"3115","TJK",169,"Tajikistan",1993,0,373.675,4e+07,14,0.4,1,0,7,30,0,1,3,".",0,0
"3116","TJK",169,"Tajikistan",1994,0,289.657,1e+08,14,0.59375,1,0,5,54,2,2,3,"0",0,0
"3117","TJK",169,"Tajikistan",1995,0,250.155,9.1e+07,14,0.823529,1,0,6,54,2,3,3,"0",0,0
"3118","TJK",169,"Tajikistan",1996,0,205.606,1.4e+08,14,0.736842,1,0,7,67,0,4,3,".",0,0
"3119","TJK",169,"Tajikistan",1997,0,206.466,1.3e+08,15,0.5,0,1,5,78,0,5,3,".",0,0
"3120","TJK",169,"Tajikistan",1998,0,214.669,2.4e+08,19,0.37037,1,1,7,86,0,6,3,".",0,0
"3121","TJK",169,"Tajikistan",1999,0,219.627,1.8e+08,19,0.295455,0,2,5,85,2,7,3,".",0,0
"3122","TJK",169,"Tajikistan",2000,0,234.338,1.9e+08,19,0.458333,0,1,6,98,2,8,3,".",0,0
"3123","TJK",169,"Tajikistan",2001,0,254.004,2.6e+08,19,NA,0,4,5,104,0,9,3,"20.600000380000001",0,0
"3124","TJK",169,"Tajikistan",2002,0,276.392,2.4e+08,19,0.2,0,3,5,117,0,10,3,"20.600000380000001",0,0
"3125","TJK",169,"Tajikistan",2003,0,300.899,2e+08,17,0.215686,0,5,4,128,0,11,3,"20.600000380000001",0.166667,0
"3126","TJK",169,"Tajikistan",2004,0,325.202,3.2e+08,17,0.122449,0,5,5,130,0,12,3,"20.600000380000001",0.166667,0
"3127","TJK",169,"Tajikistan",2005,0,339.764,3.1e+08,17,0.090909,0,5,5,138,2,13,3,"20.600000380000001",0.25,0
"3128","TJK",169,"Tajikistan",2006,0,355.766,2.9e+08,17,0.050847,0,4,7,147,2,14,3,"13.97000027",0.25,0
"3129","TJK",169,"Tajikistan",2007,0,375.771,2.5e+08,17,0.037736,0,4,5,151,0,15,3,"13.97000027",0.333333,0
"3130","TJK",169,"Tajikistan",2008,0,396.672,3e+08,17,0.086207,0,4,3,NA,0,16,3,"13.97000027",0.333333,0
"3131","TJK",169,"Tajikistan",2009,0,402.615,4.4e+08,17,0.142857,0,4,3,NA,0,17,3,"13.97000027",0.416667,0
"3132","TJK",169,"Tajikistan",2010,0,418.67,4.6e+08,17,0.148936,1,4,4,NA,2,18,3,"13.97000027",0.5,0
"3133","TJK",169,"Tajikistan",2011,0,438.862,3.5e+08,17,0.212766,1,NA,NA,NA,0,19,3,".",0.5,0
"3134","TJK",169,"Tajikistan",2012,0,462.482,NA,NA,0.156863,0,NA,NA,NA,0,20,3,".",0.666667,0
"3135","TZA",176,"Tanzania",1993,0,282.972,1.6e+09,15,0.190476,0,4,7,505,0,8,3,"0",0.041667,1
"3136","TZA",176,"Tanzania",1994,0,278.426,1.5e+09,15,0.294118,0,6,5,516,0,9,3,"0",0.041667,1
"3137","TZA",176,"Tanzania",1995,0,279.938,1.2e+09,19,0.211538,0,5,6,472,2,10,3,"0",0.041667,1
"3138","TZA",176,"Tanzania",1996,0,284.729,1.2e+09,19,0.309091,0,5,6,530,0,1,3,".",0.0625,1
"3139","TZA",176,"Tanzania",1997,0,287.267,1.5e+09,19,0.24,0,4,6,537,0,2,3,".",0.0625,1
"3140","TZA",176,"Tanzania",1998,0,290.65,1.5e+09,19,0.209302,0,5,4,554,0,3,3,".",0.083333,1
"3141","TZA",176,"Tanzania",1999,0,297.349,1.6e+09,19,0.148936,0,4,6,545,0,4,3,".",0.145833,1
"3142","TZA",176,"Tanzania",2000,0,304.359,1.7e+09,19,0.24,0,3,5,570,2,5,3,".",0.166667,1
"3143","TZA",176,"Tanzania",2001,0,314.547,2.1e+09,19,0.137255,0,3,5,572,0,6,3,".",0.1875,1
"3144","TZA",176,"Tanzania",2002,0,328.525,2.1e+09,19,0.152542,0,7,3,575,0,7,3,".",0.208333,1
"3145","TZA",176,"Tanzania",2003,0,342.05,2.4e+09,19,0.142857,0,5,2,593,0,8,3,".",0.25,1
"3146","TZA",176,"Tanzania",2004,0,359.037,2.2e+09,19,0.122807,0,3,5,594,0,9,3,".",0.25,1
"3147","TZA",176,"Tanzania",2005,0,374.999,1.8e+09,19,0.131148,0,3,5,596,2,10,3,".",0.291667,1
"3148","TZA",176,"Tanzania",2006,0,389.082,2.2e+09,19,0.098361,0,5,5,597,0,1,3,".",0.3125,1
"3149","TZA",176,"Tanzania",2007,0,404.978,3.3e+09,19,0.083333,0,5,7,595,0,2,3,".",0.333333,1
"3150","TZA",176,"Tanzania",2008,0,422.44,2.4e+09,19,0.109091,0,4,5,NA,0,3,3,".",0.354167,1
"3151","TZA",176,"Tanzania",2009,0,434.704,3.2e+09,19,0.2,0,5,6,NA,0,4,3,".",0.416667,1
"3152","TZA",176,"Tanzania",2010,0,451.547,3.1e+09,19,0.173913,0,5,7,NA,2,5,3,".",0.4375,1
"3153","TZA",176,"Tanzania",2011,0,466.368,2.4e+09,19,0.288889,0,NA,NA,NA,0,6,3,".",0.428571,1
"3154","TZA",176,"Tanzania",2012,0,483.482,NA,NA,0.2,0,NA,NA,NA,0,7,3,".",0.428571,1
"3155","THA",168,"Thailand",1993,0,1945.02,8e+08,19,0.195122,0,4,8,868,0,1,1,".",0.227273,0
"3156","THA",168,"Thailand",1994,0,2104.54,7.3e+08,19,0.34,0,5,7,883,0,2,1,".",0.227273,0
"3157","THA",168,"Thailand",1995,0,2279.74,9.3e+08,19,0.269841,0,7,6,924,2,3,1,".",0.227273,0
"3158","THA",168,"Thailand",1996,0,2390.84,1e+09,19,0.357143,0,5,8,966,2,1,1,".",0.227273,0
"3159","THA",168,"Thailand",1997,0,2332.8,8.4e+08,19,0.294118,0,7,12,966,0,1,1,".",0.227273,0
"3160","THA",168,"Thailand",1998,0,2063.76,9.9e+08,19,0.282609,0,6,12,1013,0,1,1,".",0.227273,0
"3161","THA",168,"Thailand",1999,0,2130.36,1.3e+09,19,0.26,0,6,11,1028,0,2,1,".",0.227273,0
"3162","THA",168,"Thailand",2000,1,2205.78,8.5e+08,19,0.276596,0,5,9,1085,2,3,1,".",0.272727,0
"3163","TMP",170,"Timor-Leste",2002,0,455.983,4e+08,16,0.192308,0,NA,NA,NA,0,NA,NA,"0",0.304348,0
"3164","TMP",170,"Timor-Leste",2003,0,439.836,2.7e+08,16,0.209677,0,6,12,NA,0,1,0,"7.8400001530000001",0.347826,0
"3165","TMP",170,"Timor-Leste",2004,0,442.191,2.2e+08,16,0.192982,0,7,11,NA,0,2,0,"7.8400001530000001",0.347826,0
"3166","TMP",170,"Timor-Leste",2005,0,461.996,2.5e+08,16,0.196429,0,5,11,NA,0,3,0,"7.8400001530000001",0.434783,0
"3167","TMP",170,"Timor-Leste",2006,0,433.646,2.7e+08,17,0.115942,0,6,12,NA,0,4,0,"7.8400001530000001",0.478261,0
"3168","TMP",170,"Timor-Leste",2007,0,469.436,3.3e+08,17,0.189189,0,5,12,NA,2,5,0,"7.8400001530000001",0.521739,0
"3169","TMP",170,"Timor-Leste",2008,0,522.22,3.1e+08,17,0.147541,0,7,10,NA,0,1,0,".",0.521739,0
"3170","TMP",170,"Timor-Leste",2009,0,571.827,2.5e+08,17,0.24,0,6,13,NA,0,2,0,".",0.608696,0
"3171","TMP",170,"Timor-Leste",2010,0,608.208,3.2e+08,17,0.215686,0,7,13,NA,0,3,0,".",0.652174,0
"3172","TMP",170,"Timor-Leste",2011,0,654.825,2.8e+08,17,0.304348,0,NA,NA,NA,0,2,0,".",0.652174,0
"3173","TMP",170,"Timor-Leste",2012,0,690.827,NA,NA,0.211538,0,NA,NA,NA,NA,1,0,".",0.73913,0
"3174","TGO",167,"Togo",1993,0,319.663,1.5e+08,18,0.195122,0,1,7,334,0,2,0,"0",0.041667,0
"3175","TGO",167,"Togo",1994,0,358.849,1.8e+08,18,0.326087,0,1,5,334,2,1,0,"0",0.041667,0
"3176","TGO",167,"Togo",1995,0,377.699,2.6e+08,18,0.233333,0,5,5,311,0,2,0,".",0.041667,0
"3177","TGO",167,"Togo",1996,0,400.995,2.1e+08,18,0.339623,0,5,5,350,0,3,0,".",0.0625,0
"3178","TGO",167,"Togo",1997,0,447.232,1.8e+08,18,0.265306,0,3,7,355,0,4,0,".",0.0625,0
"3179","TGO",167,"Togo",1998,0,425.937,1.9e+08,18,0.282609,0,4,4,360,2,5,0,".",0.083333,0
"3180","TGO",167,"Togo",1999,0,425.435,1.1e+08,18,0.25,0,4,5,355,2,6,0,".",0.145833,0
"3181","TGO",167,"Togo",2000,0,411.362,1.2e+08,18,0.26,0,5,5,353,0,7,0,"0",0.166667,0
"3182","TGO",167,"Togo",2001,0,394.337,7.9e+07,18,0.156863,0,5,4,355,0,8,0,"0",0.1875,0
"3183","TGO",167,"Togo",2002,0,380.677,8.3e+07,18,0.137931,0,5,4,362,2,9,0,"0",0.208333,0
"3184","TGO",167,"Togo",2003,0,389.259,6.9e+07,18,0.138462,0,5,6,384,2,10,0,".",0.25,0
"3185","TGO",167,"Togo",2004,0,387.28,8.3e+07,18,0.12069,0,4,6,377,0,11,0,".",0.25,0
"3186","TGO",167,"Togo",2005,0,381.782,1e+08,16,0.111111,0,2,4,379,2,12,0,".",0.291667,0
"3187","TGO",167,"Togo",2006,0,387.079,9.6e+07,16,0.088235,0,3,5,374,0,1,0,".",0.3125,0
"3188","TGO",167,"Togo",2007,0,385.836,1.3e+08,16,0.064516,0,4,5,374,0,2,0,".",0.333333,0
"3189","TGO",167,"Togo",2008,0,384.365,3.3e+08,16,0.125,0,5,7,NA,0,3,0,"30.75",0.354167,0
"3190","TGO",167,"Togo",2009,0,387.693,5.5e+08,16,0.207547,0,4,7,NA,0,4,0,"30.75",0.416667,0
"3191","TGO",167,"Togo",2010,0,392.855,4.5e+08,18,0.18,0,3,4,NA,2,5,0,"30.75",0.4375,0
"3192","TGO",167,"Togo",2011,0,401.122,5.6e+08,18,0.245283,0,NA,NA,NA,0,6,0,"30.75",0.428571,0
"3193","TGO",167,"Togo",2012,0,412.794,NA,NA,0.244898,0,NA,NA,NA,0,7,0,"30.75",0.428571,0
"3194","TON",171,"Tonga",1993,0,2042.03,5.5e+07,NA,NA,0,NA,NA,108,0,NA,NA,".",0.076923,1
"3195","TON",171,"Tonga",1994,0,2139.76,5.9e+07,NA,NA,0,NA,NA,116,0,NA,NA,".",0.076923,1
"3196","TON",171,"Tonga",1995,0,2214.19,5.7e+07,NA,NA,0,NA,NA,116,0,NA,NA,".",0.076923,1
"3197","TON",171,"Tonga",1996,0,2207.74,4.9e+07,NA,NA,0,NA,NA,121,0,NA,NA,".",0.076923,1
"3198","TON",171,"Tonga",1997,0,2196.71,4.6e+07,NA,NA,0,NA,NA,128,0,NA,NA,".",0.076923,1
"3199","TON",171,"Tonga",1998,0,2246.73,4.6e+07,NA,NA,0,NA,NA,140,0,NA,NA,".",0.076923,1
"3200","TON",171,"Tonga",1999,0,2322.78,3.9e+07,NA,0,0,NA,NA,141,NA,NA,NA,".",0.076923,1
"3201","TON",171,"Tonga",2000,0,2388.68,3.5e+07,NA,0.37931,0,NA,NA,156,0,NA,NA,".",0.076923,1
"3202","TON",171,"Tonga",2001,0,2461.1,3.9e+07,NA,0.230769,0,7,8,148,0,NA,NA,".",0.076923,1
"3203","TON",171,"Tonga",2002,0,2530.3,4.5e+07,NA,0.225806,0,NA,NA,150,0,NA,NA,".",0.076923,1
"3204","TON",171,"Tonga",2003,0,2569.1,4.4e+07,NA,0.195122,0,7,8,164,0,NA,NA,".",0.076923,1
"3205","TON",171,"Tonga",2004,0,2578.27,3e+07,NA,0.1,0,7,8,168,0,NA,NA,".",0.076923,1
"3206","TON",171,"Tonga",2005,0,2622.95,4.5e+07,NA,0.1875,0,8,8,164,NA,NA,NA,".",0.076923,1
"3207","TON",171,"Tonga",2006,0,2564.08,3.1e+07,NA,0.157895,0,7,7,169,0,NA,NA,".",0.076923,1
"3208","TON",171,"Tonga",2007,0,2441.85,4e+07,NA,0.195122,0,6,8,166,0,NA,NA,".",0.076923,1
"3209","TON",171,"Tonga",2008,0,2456,3.3e+07,NA,0.205882,0,6,10,NA,NA,NA,NA,".",0.076923,1
"3210","TON",171,"Tonga",2009,0,2511.86,5e+07,NA,0.333333,0,7,9,NA,0,NA,NA,".",0.076923,1
"3211","TON",171,"Tonga",2010,0,2566.03,7.8e+07,NA,0.315789,0,8,10,NA,NA,NA,NA,".",0.076923,1
"3212","TON",171,"Tonga",2011,0,2681.14,9.4e+07,NA,0.4,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"3213","TON",171,"Tonga",2012,0,2692.62,NA,NA,0.351351,0,NA,NA,NA,0,NA,NA,".",0.076923,1
"3214","TTO",172,"Trinidad and Tobago",1993,0,6416.28,3e+06,19,0.25,0,6,13,297,0,2,1,"29.059999470000001",0.114286,1
"3215","TTO",172,"Trinidad and Tobago",1994,0,6613.44,3.3e+07,19,0.392157,0,5,14,302,0,3,1,"29.059999470000001",0.142857,1
"3216","TTO",172,"Trinidad and Tobago",1995,0,6849.32,3.6e+07,19,0.301587,0,5,13,336,2,4,1,"29.059999470000001",0.142857,1
"3217","TTO",172,"Trinidad and Tobago",1996,0,7100.61,2.4e+07,19,0.392857,0,7,13,367,0,1,3,"48.759998320000001",0.142857,1
"3218","TTO",172,"Trinidad and Tobago",1997,0,7279.27,5.2e+07,20,0.333333,0,8,14,398,0,2,3,"48.759998320000001",0.142857,1
"3219","TTO",172,"Trinidad and Tobago",1998,0,7833.21,2.2e+07,20,0.268293,0,8,14,405,0,3,3,"48.759998320000001",0.142857,1
"3220","TTO",172,"Trinidad and Tobago",1999,0,8162.51,4.2e+07,20,0.28,0,7,14,432,0,4,3,"48.759998320000001",0.142857,1
"3221","TTO",172,"Trinidad and Tobago",2000,0,8641.34,-4900000,20,0.416667,0,8,14,473,2,5,3,"48.759998320000001",0.142857,1
"3222","TTO",172,"Trinidad and Tobago",2001,0,8964.3,-5600000,20,0.212766,0,7,14,477,2,6,3,"48.759998320000001",0.142857,1
"3223","TTO",172,"Trinidad and Tobago",2002,0,9641.93,-1.6e+07,20,0.186441,0,7,14,469,2,1,1,"46.590000150000002",0.142857,1
"3224","TTO",172,"Trinidad and Tobago",2003,0,10980.8,-4100000,20,0.147541,0,6,14,514,0,2,1,"46.590000150000002",0.2,1
"3225","TTO",172,"Trinidad and Tobago",2004,0,11788.5,-2200000,20,0.125,0,6,14,516,0,3,1,"46.590000150000002",0.257143,1
"3226","TTO",172,"Trinidad and Tobago",2005,0,12405.1,-2100000,20,0.105263,0,6,14,527,0,4,1,"46.590000150000002",0.314286,1
"3227","TTO",172,"Trinidad and Tobago",2006,0,14039.1,1.7e+07,20,0.072464,0,6,13,527,0,5,1,"46.590000150000002",0.314286,1
"3228","TTO",172,"Trinidad and Tobago",2007,0,14632.9,2.2e+07,20,0.080645,0,5,13,521,2,6,1,"46.590000150000002",0.342857,1
"3229","TTO",172,"Trinidad and Tobago",2008,0,15055.6,9400000,20,0.118644,0,6,10,NA,2,7,1,"29.799999239999998",0.342857,1
"3230","TTO",172,"Trinidad and Tobago",2009,0,14328.3,7500000,20,0.173077,0,6,11,NA,0,8,1,"29.799999239999998",0.342857,1
"3231","TTO",172,"Trinidad and Tobago",2010,0,14298.2,4600000,20,0.176471,0,6,12,NA,2,9,1,"29.799999239999998",0.371429,1
"3232","TTO",172,"Trinidad and Tobago",2011,0,13877.1,NA,20,0.234043,0,NA,NA,NA,0,1,3,"39.650001529999997",0.4,1
"3233","TTO",172,"Trinidad and Tobago",2012,0,14004.1,NA,NA,0.232143,0,NA,NA,NA,0,2,3,"39.650001529999997",0.4,1
"3234","TUN",173,"Tunisia",1993,0,2158.76,3.9e+08,17,0.204545,0,3,7,711,0,6,3,"0",0.157895,0
"3235","TUN",173,"Tunisia",1994,0,2187.46,1.7e+08,17,0.352941,0,4,6,718,1,7,3,"0",0.157895,0
"3236","TUN",173,"Tunisia",1995,0,2203.38,1.1e+08,17,0.272727,0,4,6,742,0,8,3,"1.0800000430000001",0.157895,0
"3237","TUN",173,"Tunisia",1996,0,2326.6,1.9e+08,17,0.344828,0,6,7,751,0,9,3,"1.0800000430000001",0.157895,0
"3238","TUN",173,"Tunisia",1997,0,2419.73,3.1e+08,17,0.288462,0,3,7,751,0,10,3,"1.0800000430000001",0.157895,0
"3239","TUN",173,"Tunisia",1998,0,2503.35,2.4e+08,17,0.255319,0,4,5,751,0,11,3,"1.0800000430000001",0.157895,0
"3240","TUN",173,"Tunisia",1999,0,2620.49,4.1e+08,17,0.25,0,6,7,748,2,12,3,"1.0800000430000001",0.157895,0
"3241","TUN",173,"Tunisia",2000,0,2713.04,3.7e+08,17,0.244898,0,3,5,779,0,13,3,"3.1900000569999998",0.210526,0
"3242","TUN",173,"Tunisia",2001,0,2813.82,6.4e+08,17,0.122449,0,4,6,788,0,14,3,"3.1900000569999998",0.210526,0
"3243","TUN",173,"Tunisia",2002,0,2832.87,3.7e+08,16,0.12069,0,4,7,804,0,15,3,"3.1900000569999998",0.263158,0
"3244","TUN",173,"Tunisia",2003,0,2972.57,4.2e+08,16,0.125,0,4,4,846,0,16,3,"3.1900000569999998",0.263158,0
"3245","TUN",173,"Tunisia",2004,0,3124.67,4.4e+08,16,0.1,0,4,5,836,2,17,3,"3.1900000569999998",0.315789,0
"3246","TUN",173,"Tunisia",2005,0,3218.96,4.5e+08,16,0.096774,0,3,5,846,0,18,3,"4.5999999049999998",0.421053,0
"3247","TUN",173,"Tunisia",2006,0,3358.06,5.2e+08,16,0.069444,0,3,5,866,0,19,3,"4.5999999049999998",0.421053,0
"3248","TUN",173,"Tunisia",2007,0,3537.17,3.5e+08,16,0.04918,0,4,3,863,0,20,3,"4.5999999049999998",0.421053,0
"3249","TUN",173,"Tunisia",2008,0,3663.26,3.9e+08,16,0.083333,0,3,2,NA,0,21,3,"4.5999999049999998",0.473684,0
"3250","TUN",173,"Tunisia",2009,0,3734.95,5.2e+08,16,0.115385,0,4,1,NA,2,22,3,"4.5999999049999998",0.473684,0
"3251","TUN",173,"Tunisia",2010,0,3807.07,5.9e+08,16,0.16,0,3,1,NA,0,23,3,"4.6300001139999996",0.526316,0
"3252","TUN",173,"Tunisia",2011,1,3687.34,9.2e+08,NA,0.259259,0,NA,NA,NA,NA,24,3,"4.6300001139999996",0.631579,0
"3253","TUR",174,"Turkey",1993,0,5435.36,6.7e+08,18,0.484848,1,2,7,1086,0,2,1,"24.010000229999999",0.083333,0
"3254","TUR",174,"Turkey",1994,0,5100.65,2.9e+08,18,0.577778,1,0,7,1142,0,1,1,"24.010000229999999",0.083333,0
"3255","TUR",174,"Turkey",1995,0,5417.04,4.1e+08,18,0.448276,1,1,8,1205,2,2,1,"24.010000229999999",0.083333,0
"3256","TUR",174,"Turkey",1996,0,5726.75,3.2e+08,18,0.508772,1,0,9,1255,0,1,1,"21.329999919999999",0.083333,0
"3257","TUR",174,"Turkey",1997,0,6065.82,2.7e+07,17,0.416667,1,0,8,1255,0,2,1,"21.329999919999999",0.083333,0
"3258","TUR",174,"Turkey",1998,0,6111.1,6.6e+07,17,0.434783,1,2,7,1364,0,3,1,"21.329999919999999",0.083333,0
"3259","TUR",174,"Turkey",1999,0,5816.68,3.8e+07,17,0.469388,1,1,6,1420,2,4,1,"21.329999919999999",0.083333,0
"3260","TUR",174,"Turkey",2000,0,6119.23,5.3e+08,17,0.434783,1,2,5,1517,0,1,3,"15.47999954",0.083333,0
"3261","TUR",174,"Turkey",2001,0,5687.24,3e+08,17,0.363636,1,2,5,1573,0,2,3,"15.47999954",0.083333,0
"3262","TUR",174,"Turkey",2002,0,5952.18,4.2e+08,17,0.363636,1,2,6,1639,2,3,3,"15.47999954",0.083333,0
"3263","TUR",174,"Turkey",2003,0,6178.54,2.5e+08,17,0.327273,1,3,5,1748,0,1,0,"19.5",0.083333,0
"3264","TUR",174,"Turkey",2004,0,6665.31,3.7e+08,17,0.339286,1,3,5,1785,0,2,0,"19.5",0.083333,0
"3265","TUR",174,"Turkey",2005,0,7129.58,4.9e+08,17,0.310345,1,2,4,1840,0,3,0,"19.5",0.083333,0
"3266","TUR",174,"Turkey",2006,0,7522.97,6.9e+08,17,0.285714,1,3,6,1915,0,4,0,"19.5",0.083333,0
"3267","TUR",174,"Turkey",2007,0,7775.59,8.7e+08,17,0.305085,1,3,6,1928,2,5,0,"19.5",0.083333,0
"3268","TUR",174,"Turkey",2008,0,7730.38,1.2e+09,17,0.285714,1,2,3,NA,0,1,0,"20.850000380000001",0.083333,0
"3269","TUR",174,"Turkey",2009,0,7266.69,1.4e+09,17,0.408163,1,2,7,NA,0,2,0,"20.850000380000001",0.083333,0
"3270","TUR",174,"Turkey",2010,0,7833.53,1.1e+09,17,0.361702,1,3,6,NA,0,3,0,"20.850000380000001",0.083333,0
"3271","TUR",174,"Turkey",2011,0,8413.32,3.2e+09,19,0.490196,1,NA,NA,NA,0,4,0,"20.850000380000001",0.083333,0
"3272","TUR",174,"Turkey",2012,0,8492.61,NA,NA,0.38,0,NA,NA,NA,0,5,0,"25.979999540000001",0.083333,0
"3273","TKM",177,"Turkmenistan",1993,0,1658.32,4.6e+07,11,0.375,0,7,5,50,0,2,3,"0",0,0
"3274","TKM",177,"Turkmenistan",1994,0,1336.74,4e+07,11,0.464286,0,4,5,65,1,3,3,"0",0,0
"3275","TKM",177,"Turkmenistan",1995,0,1213.1,4.3e+07,11,0.636364,0,5,5,84,0,4,3,"0",0,0
"3276","TKM",177,"Turkmenistan",1996,0,1270.21,3.2e+07,11,0.666667,0,6,3,95,0,5,3,"0",0,0
"3277","TKM",177,"Turkmenistan",1997,0,1107.68,2.8e+07,11,0.588235,0,6,4,95,0,6,3,"0",0,0
"3278","TKM",177,"Turkmenistan",1998,0,1170.32,4.1e+07,11,0.461538,0,5,3,103,2,7,3,"0",0,0
"3279","TKM",177,"Turkmenistan",1999,0,1346.83,3.5e+07,11,0.45,0,5,3,101,1,8,3,"0",0,0
"3280","TKM",177,"Turkmenistan",2000,0,1404.08,5.3e+07,11,0.461538,0,4,2,105,0,9,3,"0",0,0
"3281","TKM",177,"Turkmenistan",2001,0,1448.87,1.1e+08,11,0.2,0,6,1,105,0,10,3,"0",0,0
"3282","TKM",177,"Turkmenistan",2002,0,1437.31,6.3e+07,11,0.176471,0,5,1,109,0,11,3,"0",0,0
"3283","TKM",177,"Turkmenistan",2003,1,1469.01,3.8e+07,11,0.109091,0,3,0,125,1,12,3,"0",0.166667,0
"3284","TUV",175,"Tuvalu",1993,0,1944.69,9100000,NA,NA,0,NA,NA,51,0,NA,NA,".",0.076923,1
"3285","TUV",175,"Tuvalu",1994,0,2135.34,1.3e+07,NA,NA,0,NA,NA,56,0,NA,NA,".",0.076923,1
"3286","TUV",175,"Tuvalu",1995,0,2019.9,1.4e+07,NA,NA,0,NA,NA,44,0,NA,NA,".",0.076923,1
"3287","TUV",175,"Tuvalu",1996,0,1891.91,1.6e+07,NA,NA,0,NA,NA,58,0,NA,NA,".",0.076923,1
"3288","TUV",175,"Tuvalu",1997,0,2073.54,1.5e+07,NA,NA,0,NA,NA,60,0,NA,NA,".",0.076923,1
"3289","TUV",175,"Tuvalu",1998,0,2385.73,1.1e+07,NA,NA,0,NA,NA,60,0,NA,NA,".",0.076923,1
"3290","TUV",175,"Tuvalu",1999,0,2338.41,1.2e+07,NA,NA,0,NA,NA,63,0,NA,NA,".",0.076923,1
"3291","TUV",175,"Tuvalu",2000,0,2304.64,8900000,NA,NA,0,NA,NA,70,0,NA,NA,".",0.076923,1
"3292","TUV",175,"Tuvalu",2001,0,2329.44,1.7e+07,NA,0.8,0,8,14,66,0,NA,NA,".",0.076923,1
"3293","TUV",175,"Tuvalu",2002,0,2497.59,2e+07,NA,0.083333,0,NA,NA,63,NA,NA,NA,".",0.076923,1
"3294","TUV",175,"Tuvalu",2003,0,2399.23,1e+07,NA,0.259259,0,8,13,74,0,NA,NA,".",0.076923,1
"3295","TUV",175,"Tuvalu",2004,0,2353.04,1.2e+07,NA,0.171429,0,8,14,75,0,NA,NA,".",0.076923,1
"3296","TUV",175,"Tuvalu",2005,0,2252.9,1.3e+07,NA,0.138889,0,8,11,73,0,NA,NA,".",0.076923,1
"3297","TUV",175,"Tuvalu",2006,0,2302.19,2.1e+07,NA,0.304348,0,8,12,77,NA,NA,NA,".",0.076923,1
"3298","TUV",175,"Tuvalu",2007,0,2432.79,1.5e+07,NA,0.12,0,8,11,77,0,NA,NA,".",0.076923,1
"3299","TUV",175,"Tuvalu",2008,0,2594.99,2e+07,NA,0.12766,0,8,10,NA,0,NA,NA,".",0.076923,1
"3300","TUV",175,"Tuvalu",2009,0,2545.41,2.1e+07,NA,0.222222,0,8,11,NA,0,NA,NA,".",0.076923,1
"3301","TUV",175,"Tuvalu",2010,0,2464.24,1.5e+07,NA,0.196078,0,8,11,NA,NA,NA,NA,".",0.076923,1
"3302","TUV",175,"Tuvalu",2011,0,2490.64,4.3e+07,NA,0.243243,0,NA,NA,NA,0,NA,NA,".",0.076923,1
